"","country","year","p","thr","avg","topavg","minp"
"322","SLV","2001",0.99,11719.3824565468,12656.911381073,83690.1939136591,0.975153267383575
"323","SLV","2001",0.999,146738.203978716,154408.178237722,510134.856721922,0.975153267383575
"324","SLV","2001",0.9999,990405.537647684,2088676.04727566,2088676.04727566,0.975153267383575
"325","SLV","2002",0.9,0,0,9963.53679215332,0.969015002250671
"326","SLV","2002",0.99,13562.8610657838,14514.5307405992,90401.4827072474,0.969015002250671
"327","SLV","2002",0.999,159822.44344234,168677.415401063,544994.971300595,0.969015002250671
"328","SLV","2002",0.9999,1101894.04780691,2161197.91997099,2161197.91997099,0.969015002250671
"329","SLV","2003",0.9,0,0,10783.3125541553,0.96388965845108
"330","SLV","2003",0.99,14950.2394848919,15955.5129845054,95982.6308673301,0.96388965845108
"331","SLV","2003",0.999,168853.510725759,177395.348926783,577000.380203062,0.96388965845108
"332","SLV","2003",0.9999,1211797.75705614,2311879.60699053,2311879.60699052,0.96388965845108
"333","SLV","2004",0.9,0,0,11881.4026237253,0.958779633045197
"334","SLV","2004",0.99,16028.6379824649,17072.6732821972,104443.481666535,0.958779633045197
"335","SLV","2004",0.999,184402.468218658,193953.826504784,637842.721783295,0.958779633045197
"336","SLV","2004",0.9999,1255103.02410267,2659902.56692045,2659902.56692045,0.958779633045197
"337","SLV","2005",0.9,0,0,12542.3894387927,0.949548840522766
"338","SLV","2005",0.99,17896.9665067275,18975.7801143846,106216.71662988,0.949548840522766
"339","SLV","2005",0.999,176804.057116864,185655.855772555,639800.3947802,0.949548840522766
"340","SLV","2005",0.9999,1248639.53450469,2803947.22690217,2803947.22690217,0.949548840522766
"341","SLV","2006",0.9,0,0,14173.4542147863,0.944376766681671
"342","SLV","2006",0.99,19405.8686171594,20557.8664027255,119309.685051892,0.944376766681671
"343","SLV","2006",0.999,195527.97059066,205230.043492937,733138.014393303,0.944376766681671
"344","SLV","2006",0.9999,1349910.88379927,3443556.37248391,3443556.37248391,0.944376766681671
"345","SLV","2007",0.9,0,0,14672.7114615891,0.938323855400085
"346","SLV","2007",0.99,20144.1422298307,21314.6723184936,121905.254815975,0.938323855400085
"347","SLV","2007",0.999,201467.763019616,211372.719025769,745120.893203699,0.938323855400085
"348","SLV","2007",0.9999,1380659.55367265,3439126.05332622,3439126.05332622,0.938323855400085
"349","SLV","2009",0.9,0,0,14128.1843653243,0.935770750045776
"350","SLV","2009",0.99,19411.8765365177,20517.836058167,115244.375336882,0.935770750045776
"351","SLV","2009",0.999,186621.898446282,196252.521688935,708139.869364025,0.935770750045776
"352","SLV","2009",0.9999,1385928.32775909,3256572.71671698,3256572.71671698,0.935770750045776
"353","SLV","2010",0.9,0,0,14996.0950454182,0.931060492992401
"354","SLV","2010",0.99,20538.6749014498,21686.1240600794,121366.198452654,0.931060492992401
"355","SLV","2010",0.999,189727.140657461,198919.484484224,751587.927048747,0.931060492992401
"356","SLV","2010",0.9999,1406300.57831106,3620067.22127825,3620067.22127825,0.931060492992401
"357","SLV","2012",0.9,0,0,16985.9485113295,0.938815534114838
"358","SLV","2012",0.99,21927.8617886648,23170.5458875228,142404.192497221,0.938815534114838
"359","SLV","2012",0.999,206221.794057441,216777.313825575,922827.114201816,0.938815534114838
"360","SLV","2012",0.9999,1623196.1195512,4934374.17943281,4934374.17943281,0.938815534114838
"361","SLV","2013",0.9,0,0,16438.5735335692,0.937950313091278
"362","SLV","2013",0.99,22185.2095814092,23422.9070001634,136223.204957211,0.937950313091278
"363","SLV","2013",0.999,207490.792534127,217530.078480226,858437.450743498,0.937950313091278
"364","SLV","2013",0.9999,1566102.63442529,4383848.63200656,4383848.63200656,0.937950313091278
"365","SLV","2014",0.9,0,0,16165.4565471554,0.935831785202026
"366","SLV","2014",0.99,21940.0931541548,23162.8057359595,132658.88567354,0.935831785202026
"367","SLV","2014",0.999,203410.949021659,213096.683299001,834234.933707419,0.935831785202026
"368","SLV","2014",0.9999,1562186.28973125,4260291.84291536,4260291.84291536,0.935831785202026
"369","SLV","2015",0.9,0,0,15766.3477019129,0.934405744075775
"370","SLV","2015",0.99,22281.3673972547,23519.4722491196,127649.289733953,0.934405744075775
"371","SLV","2015",0.999,200713.611992553,210583.17908594,780299.346035329,0.934405744075775
"372","SLV","2015",0.9999,1468089.77997979,3827968.1909854,3827968.1909854,0.934405744075775
"373","SLV","2016",0.9,0,0,15835.8709536172,0.935165584087372
"374","SLV","2016",0.99,22483.0956954774,23732.591938307,127439.038959916,0.935165584087372
"375","SLV","2016",0.999,200662.406466993,210587.461388331,773377.444047245,0.935165584087372
"376","SLV","2016",0.9999,1412324.60917814,3778626.23743509,3778626.23743509,0.935165584087372
"377","SLV","2017",0.9,0,0,16186.1707036119,0.933855175971985
"378","SLV","2017",0.99,22828.9052624391,24088.3622450611,129768.141464645,0.933855175971985
"379","SLV","2017",0.999,202301.992170468,211907.465183678,788028.733170561,0.933855175971985
"380","SLV","2017",0.9999,1381710.54614746,3928418.48220269,3928418.48220269,0.933855175971985
"381","COL","2014",0.9,0,0,53525175.5723018,0.949999988079071
"382","COL","2014",0.99,133312788.32407,137822799.547801,288115229.931301,0.949999988079071
"383","COL","2014",0.999,496518704.892265,498359165.22425,874014735.02285,0.949999988079071
"384","COL","2014",0.9999,1642063285.94416,1679235887.23459,1679235887.23459,0.949999988079071
"385","COL","2015",0.9,0,0,60701991.9635961,0.949999988079071
"386","COL","2015",0.99,140603781.856096,144710036.495742,315826819.758555,0.949999988079071
"387","COL","2015",0.999,506433444.091029,520849243.93641,1079358588.14048,0.949999988079071
"388","COL","2015",0.9999,2137155392.5338,3479195498.84632,3479195498.84632,0.949999988079071
"389","COL","2016",0.9,0,0,64823660.5754182,0.939999997615814
"390","COL","2016",0.99,148308611.992378,152793128.897977,308252557.395544,0.939999997615814
"391","COL","2016",0.999,529574603.568877,545977694.206532,905696667.764787,0.939999997615814
"392","COL","2016",0.9999,1655719946.5526,1745283118.79799,1745283118.79799,0.939999997615814
"393","COL","2017",0.9,0,0,117535481.034831,0.910000026226044
"394","COL","2017",0.99,202182113.136481,208666198.47624,594241765.718231,0.910000026226044
"395","COL","2017",0.999,795420852.415579,804046492.948853,2667833446.79599,0.910000026226044
"396","COL","2017",0.9999,11890186514.342,11890186514.342,11890186514.342,0.910000026226044
"397","COL","2018",0.9,0,0,104615397.279421,0.910000026226044
"398","COL","2018",0.99,209873975.520182,216776069.317629,425040189.941038,0.910000026226044
"399","COL","2018",0.999,805219845.13448,811746262.678688,858574745.334407,0.910000026226044
"400","COL","2018",0.9999,891542032.95232,893279093.057206,893279093.057211,0.910000026226044
"401","COL","2019",0.9,11595022.9584833,21647279.6881119,112944030.727905,0.899999976158142
"402","COL","2019",0.99,221380083.83083,228311541.799182,436924133.665345,0.899999976158142
"403","COL","2019",0.999,810460506.56991,817762595.385916,875596620.975558,0.899999976158142
"404","COL","2019",0.9999,920817511.440954,924378462.811479,924378462.811476,0.899999976158142
"405","COL","2020",0.9,23235488.8411263,30221914.3218364,113311477.879572,0.889999985694885
"406","COL","2020",0.99,214217600.781507,220947141.125233,423718374.762997,0.889999985694885
"407","COL","2020",0.999,797960014.872024,804935562.353919,857689915.880497,0.889999985694885
"408","COL","2020",0.9999,896983644.401616,899561472.332438,899561472.332442,0.889999985694885
"409","COL","2021",0.9,38264316.4982381,42950855.9590604,133301381.785987,0.879999995231628
"410","COL","2021",0.99,256128124.327504,264121346.58059,496997447.952909,0.879999995231628
"411","COL","2021",0.999,923181637.877882,929653268.398731,972108899.718825,0.879999995231628
"412","COL","2021",0.9999,999209095.29917,1000163043.99242,1000163043.99242,0.879999995231628
"413","COL","2022",0.9,53605291.8970138,56554069.3312366,161664662.830211,0.860000014305115
"414","COL","2022",0.99,296777551.807949,304773391.152901,641573460.60289,0.860000014305115
"415","COL","2022",0.999,1536902386.97481,1600633411.17299,1648448420.99476,0.860000014305115
"416","COL","2022",0.9999,1653761200.23661,1653761200.2366,1653761200.23661,0.860000014305115
"417","COL","2023",0.9,61323240.0252348,64273446.3978808,165512294.362277,0.839999973773956
"418","COL","2023",0.99,300334014.157228,308572181.991664,602567016.217908,0.839999973773956
"419","COL","2023",0.999,1161265238.11897,1181340630.80212,1441966359.01559,0.839999973773956
"420","COL","2023",0.9999,1752406407.01805,1863839978.66369,1863839978.66369,0.839999973773956
"421","CRI","2010",0.99,1e+07,10722327,50934524,NA
"422","CRI","2010",0.999,102440072,106407744,250188896,NA
"423","CRI","2010",0.9999,449530304,463827360,849140608,NA
"424","CRI","2011",0.99,11381596,12160343,56199792,NA
"425","CRI","2011",0.999,110450512,115112248,275849664,NA
"426","CRI","2011",0.9999,467409984,481670272,995933440,NA
"427","CRI","2012",0.99,12554216,13424640,58705520,NA
"428","CRI","2012",0.999,117282376,121758328,279083680,NA
"429","CRI","2012",0.9999,491926944,505645568,950887488,NA
"430","CRI","2013",0.99,13480000,14386082,64024224,NA
"431","CRI","2013",0.999,126650848,131784520,308041984,NA
"432","CRI","2013",0.9999,525822208,540535040,1093755648,NA
"433","CRI","2014",0.99,15291200,16273959,69995152,NA
"434","CRI","2014",0.999,138596912,143702272,331479040,NA
"435","CRI","2014",0.9999,559635904,575364096,1144678272,NA
"436","CRI","2015",0.99,16033167,17080986,73289480,NA
"437","CRI","2015",0.999,143460448,149332032,348918368,NA
"438","CRI","2015",0.9999,595235712,609221248,1233275904,NA
"439","CRI","2016",0.99,17924006,19001588,80287320,NA
"440","CRI","2016",0.999,156626336,162637472,379096416,NA
"441","CRI","2016",0.9999,622191488,642251328,1355539456,NA
"442","MEX","2009",0.99,467466,485583.40625,1498368.5,NA
"443","MEX","2009",0.999,2242826.5,2326312,7332971,NA
"444","MEX","2009",0.9999,12057506,12517297,35424616,NA
"445","MEX","2010",0.99,488251,506643.8125,1551484.375,NA
"446","MEX","2010",0.999,2255903.5,2342071.25,7660661,NA
"447","MEX","2010",0.9999,12452984,12973899,38118560,NA
"448","MEX","2011",0.99,531862,551676.75,1740466.875,NA
"449","MEX","2011",0.999,2405369.5,2495026.75,8953270,NA
"450","MEX","2011",0.9999,13519742,14049006,48244308,NA
"451","MEX","2012",0.99,577373,598339.5625,1843552.75,NA
"452","MEX","2012",0.999,2584499,2684170.25,9352564,NA
"453","MEX","2012",0.9999,14955662,15520114,48487936,NA
"454","MEX","2013",0.99,650326,673949.625,2433458.25,NA
"455","MEX","2013",0.999,3044915,3169004.75,14017698,NA
"456","MEX","2013",0.9999,19513100,20331044,84490960,NA
"457","MEX","2014",0.99,684287,709015.875,2137875,NA
"458","MEX","2014",0.999,3256828,3385724,10413099,NA
"459","MEX","2014",0.9999,17575308,18245088,47941452,NA
